Date,Open,High,Low,Close,Adj Close,Volume
6/11/2015,7384.77002,7503.720215,7384.77002,7503.720215,7501.791016,160800
6/15/2015,7505.970215,7513.220215,7456.160156,7456.160156,7454.243164,166600
6/16/2015,7459.5,7507.850098,7453.689941,7505.47998,7503.550293,144700
6/17/2015,7506.580078,7539.620117,7455.680176,7536.310059,7534.372559,192900
6/18/2015,7560.97998,7607.919922,7558.52002,7606.859863,7604.904297,137700
6/19/2015,7607.220215,7660.149902,7598.560059,7601.169922,7599.21582,220600
6/22/2015,7611.299805,7615.569824,7546.620117,7609.140137,7607.184082,108300
6/23/2015,7617.439941,7637.299805,7551.560059,7551.560059,7549.618652,124000
6/24/2015,7561.97998,7643.330078,7561.97998,7643.330078,7641.365234,122500
6/25/2015,7633.470215,7633.470215,7565.740234,7581.910156,7579.960938,147700
6/26/2015,7622.339844,7627.799805,7591.410156,7622.049805,7620.090332,120400
6/29/2015,7577.169922,7577.390137,7500.5,7567.379883,7565.43457,99800
6/30/2015,7517.660156,7564.5,7496.430176,7564.5,7562.555176,174300
7/1/2015,7509,7575.149902,7484.52002,7575.149902,7573.202637,106800
7/2/2015,7572.959961,7630.899902,7569.169922,7578.310059,7576.361816,141100
7/3/2015,7578.939941,7599.470215,7535.299805,7535.299805,7533.362793,66700
7/6/2015,7537.22998,7537.620117,7439.419922,7455.149902,7453.233398,57400
7/7/2015,7471.709961,7501.180176,7427.029785,7442.649902,7440.736816,84200
7/8/2015,7427.990234,7431.810059,7342.589844,7363.430176,7361.537109,164900
7/9/2015,7318.959961,7378.439941,7239.02002,7377.689941,7375.793457,143400
7/10/2015,7345.680176,7392.589844,7323.089844,7392.589844,7390.689453,118600
7/13/2015,7393.640137,7496.330078,7374.819824,7496.330078,7494.402832,91600
7/14/2015,7538.759766,7538.759766,7538.759766,7538.759766,7536.821777,0
7/15/2015,7547.120117,7565.870117,7523.839844,7559.040039,7557.09668,162100
7/16/2015,7558.540039,7617.129883,7553.839844,7617.129883,7615.171875,140300
7/17/2015,null,null,null,null,null,null
7/20/2015,7606.450195,7610.339844,7535.799805,7541.169922,7539.231445,84900
7/21/2015,7536.700195,7627.959961,7536.700195,7627.959961,7625.999023,121600
7/22/2015,7627.799805,7635.620117,7584.720215,7635.620117,7633.657227,114500
7/23/2015,7573.100098,7658.930176,7573.100098,7653.220215,7651.25293,108600
7/24/2015,7647.169922,7665.52002,7618.600098,7665.52002,7663.549316,83700
7/27/2015,7631.540039,7635.410156,7547.439941,7547.439941,7545.499512,76500
7/28/2015,7528.790039,7528.790039,7467.129883,7479.029785,7477.106934,120100
7/29/2015,7482.779785,7526.839844,7482.779785,7482.830078,7480.90625,113200
7/30/2015,7495.279785,7540.740234,7495.279785,7510.390137,7508.459473,109300
7/31/2015,7521.870117,7550,7497.330078,7550,7548.059082,94200
8/3/2015,7563.439941,7573.259766,7534.740234,7573.259766,7571.312988,150900
8/4/2015,7568.040039,7601.529785,7560.609863,7598.290039,7596.336914,193500
8/5/2015,7605.450195,7697.330078,7605.450195,7662.549805,7660.580078,144400
8/6/2015,7656.899902,7692.160156,7584.470215,7589.950195,7587.999023,124500
8/7/2015,7585.910156,7585.910156,7508.839844,7532.52002,7530.583496,93500
8/10/2015,7526.419922,7568.959961,7526.419922,7534.350098,7532.413086,93500
8/11/2015,7523.339844,7572.27002,7522.200195,7570.450195,7568.503906,95200
8/12/2015,7536.560059,7536.560059,7478.910156,7495.430176,7493.503418,152300
8/13/2015,7508.890137,7514.129883,7397.609863,7439.799805,7437.887207,178300
8/14/2015,7420.620117,7434.959961,7394.509766,7408.439941,7406.535645,184100
8/17/2015,7411.069824,7432.77002,7314.490234,7336.839844,7334.953613,124300
8/18/2015,7328.97998,7357.720215,7314.310059,7333.450195,7331.564941,120500
8/19/2015,7311.029785,7349.75,7288.060059,7344.72998,7342.841797,158900
8/20/2015,7341.080078,7346.660156,7265.990234,7278.97998,7277.108887,116800
8/24/2015,7112.47998,7112.47998,6726.47998,6791.009766,6789.26416,280000
8/25/2015,6621.259766,6845.790039,6603.189941,6830.339844,6828.583984,159400
8/26/2015,6832.939941,6894.259766,6813.669922,6867.919922,6866.154297,300400
8/27/2015,6948.799805,7025.240234,6946.870117,7022.089844,7020.284668,305300
8/28/2015,7066.399902,7116.160156,7063.029785,7098.810059,7096.985352,135900
9/1/2015,7065.089844,7139.740234,7065.089844,7086.859863,7085.038086,207800
9/2/2015,6993.709961,7072.459961,6887.410156,7072.459961,7070.641602,115100
9/3/2015,7098.689941,7105.759766,7079.75,7098.759766,7096.935059,78100
9/4/2015,7074.279785,7082.279785,7035.109863,7051.779785,7049.966797,96500
9/7/2015,7006.410156,7006.410156,6921.379883,6926.819824,6925.039063,82200
9/8/2015,6930.399902,6946.129883,6862.799805,6891.299805,6889.52832,96200
9/9/2015,6945.720215,6977.009766,6912.709961,6942.470215,6940.685547,165700
9/10/2015,6932.02002,6932.02002,6874.27002,6893.540039,6891.768066,106500
9/11/2015,6945.620117,6945.620117,6888.720215,6911.379883,6909.603027,98100
9/14/2015,6922.029785,7069.180176,6922.029785,7069.180176,7067.362793,87600
9/15/2015,7058.189941,7095.600098,7048.029785,7089.009766,7087.1875,155300
9/16/2015,7120.990234,7160.779785,7085.580078,7093.919922,7092.096191,125700
9/17/2015,7117.379883,7154.680176,7106.049805,7123.990234,7122.158691,146700
9/18/2015,7149.459961,7209.589844,7131.910156,7131.910156,7130.07666,160800
9/21/2015,7159.72998,7159.72998,7069.870117,7092.410156,7090.586914,105100
9/22/2015,7095.540039,7121.600098,7038.700195,7051.22998,7049.41748,142000
9/23/2015,7025.299805,7025.299805,6922.470215,6926.910156,6925.129395,132600
9/24/2015,6938.620117,6938.620117,6853.080078,6917.549805,6915.771484,101200
9/25/2015,null,null,null,null,null,null
9/28/2015,6922.580078,6928.680176,6815.589844,6815.589844,6813.837891,115000
9/29/2015,6789.509766,6859.290039,6720.819824,6859.290039,6857.526855,118700
9/30/2015,6880.569824,6899.060059,6848.140137,6893.97998,6892.20752,162400
10/1/2015,6899.259766,6953.589844,6890.819824,6890.939941,6889.168457,127600
10/2/2015,6914.089844,6914.089844,6821.850098,6850.609863,6848.848633,106300
10/5/2015,6842.620117,7016.069824,6842.620117,6961.930176,6960.140625,187400
10/6/2015,7043.77002,7085.919922,7043.450195,7055.490234,7053.67627,178100
10/7/2015,7038.109863,7108.799805,7015.919922,7108.799805,7106.972168,170200
10/8/2015,7123.669922,7142.850098,7090.859863,7106.790039,7104.962891,126900
10/9/2015,7145.109863,7163.27002,7111.060059,7138.910156,7137.074707,111500
10/12/2015,7164.089844,7180.049805,7113.950195,7150.290039,7148.45166,97300
10/13/2015,7162.049805,7162.049805,7013.439941,7013.439941,7011.636719,101200
10/14/2015,7034.77002,7048,6924.77002,6924.77002,6922.989746,111700
10/15/2015,6979.439941,7052.290039,6966.720215,7045.399902,7043.588867,117400
10/16/2015,7099.52002,7116.790039,7046.779785,7055.740234,7053.92627,154400
10/19/2015,7064.77002,7076.600098,7029.529785,7054.859863,7053.046387,107300
10/20/2015,7065.470215,7075.459961,7046.399902,7060.850098,7059.035156,118500
10/21/2015,7069.549805,7107.680176,7065.370117,7092.899902,7091.07666,91300
10/22/2015,7097.870117,7117.779785,7088.089844,7117.779785,7115.950195,131200
10/23/2015,7142.540039,7255.080078,7142.540039,7236.379883,7234.519531,163300
10/26/2015,7294.629883,7377.47998,7294.629883,7324.399902,7322.51709,165400
10/27/2015,7318.839844,7347.640137,7269.180176,7325.759766,7323.876465,116300
10/28/2015,7329.319824,7329.319824,7274.569824,7289.259766,7287.385742,101400
10/29/2015,7295.859863,7310.180176,7177.919922,7189.25,7187.401855,136800
10/30/2015,7186.129883,7210.759766,7134.259766,7134.259766,7132.425781,99100
11/2/2015,null,null,null,null,null,null
11/3/2015,7206.879883,7237.970215,7197.319824,7210.72998,7208.876465,0
11/4/2015,7228.629883,7239.930176,7146.47998,7201.02002,7199.168945,0
11/5/2015,7191.310059,7191.310059,7109.740234,7122.450195,7120.619141,0
11/6/2015,7115.279785,7124.850098,7078.350098,7118.200195,7116.370117,84300
11/9/2015,7113.5,7120.120117,7047.580078,7070.189941,7068.372559,0
11/10/2015,7023.25,7030.029785,6984.830078,7000.109863,6998.310547,0
11/11/2015,6975.290039,6983.720215,6953.970215,6983.720215,6981.924805,0
11/12/2015,7016.220215,7054.72998,6909.819824,6909.819824,6908.043457,0
11/13/2015,6900.359863,6919.080078,6851.399902,6897.77002,6895.996582,114500
11/16/2015,6830.779785,6830.779785,6715.919922,6772.919922,6771.178711,0
11/17/2015,6803.390137,6885.620117,6803.390137,6825.379883,6823.625488,95900
11/18/2015,null,null,null,null,null,null
11/19/2015,null,null,null,null,null,null
11/20/2015,6867.240234,6932.810059,6857.22998,6932.810059,6931.027832,114300
11/23/2015,6927.740234,6996.189941,6920.109863,6996.189941,6994.391602,0
11/24/2015,6997.689941,6998.319824,6971.200195,6992.600098,6990.802246,0
11/25/2015,7037.25,7059.140137,7017.5,7059.140137,7057.325195,0
11/26/2015,7084.259766,7084.259766,7043.879883,7063.25,7061.434082,0
11/27/2015,7060.450195,7060.700195,6927.069824,6927.069824,6925.289063,147600
12/1/2015,6918.549805,7060.600098,6918.549805,7060.600098,7058.785156,0
12/2/2015,7049.149902,7062.629883,7031.600098,7047.080078,7045.268555,0
12/3/2015,7038.200195,7038.759766,6959.689941,6994.100098,6992.302246,0
12/4/2015,6961.529785,6964.370117,6910.279785,6921.930176,6920.150879,75000
12/7/2015,6930.379883,6976.439941,6910.080078,6911.859863,6910.083008,0
12/8/2015,6887.419922,6887.419922,6838.419922,6838.419922,6836.662109,0
12/9/2015,6828.419922,6874.629883,6827.22998,6848.25,6846.489258,0
12/10/2015,6861.189941,6866.430176,6820.049805,6820.600098,6818.84668,0
12/11/2015,6827.870117,6842.779785,6708.029785,6735.009766,6733.27832,116500
12/14/2015,6692.299805,6745.990234,6610.819824,6745.990234,6744.255859,0
12/15/2015,6724.609863,6743.700195,6701.350098,6701.350098,6699.627441,0
12/16/2015,6732.540039,6810.850098,6732.540039,6807.720215,6805.970215,0
12/17/2015,6875.5,6939.450195,6871.740234,6905.700195,6903.924805,0
12/18/2015,6876.209961,6876.209961,6796.540039,6867.069824,6865.304688,95500
12/21/2015,6865.149902,6914.779785,6822.290039,6910.339844,6908.563477,0
12/22/2015,6904.27002,6966.180176,6901.910156,6966.180176,6964.38916,0
12/23/2015,7004.589844,7022.879883,6988.830078,7002.419922,7000.619629,55200
12/28/2015,6880.310059,6983.609863,6880.310059,6983.609863,6981.814453,0
12/29/2015,6975.689941,6991.009766,6908.279785,6952.080078,6950.292969,83900
1/4/2016,6954.27002,6957.240234,6833.419922,6833.419922,6831.663086,0
1/5/2016,6823.919922,6863.75,6785.720215,6835.129883,6833.372559,0
1/6/2016,6846.990234,6870.560059,6813.899902,6813.899902,6812.148438,0
1/7/2016,6823.370117,6823.370117,6618.879883,6618.879883,6617.178223,0
1/8/2016,6588.080078,6651,6555.450195,6575.430176,6573.739746,133300
1/11/2016,6523.279785,6523.279785,6288.259766,6288.259766,6286.643066,0
1/12/2016,6322.870117,6433.75,6322.870117,6330.549805,6328.922363,0
1/13/2016,6371.939941,6506.910156,6371.939941,6494.129883,6492.460449,0
1/14/2016,6395.870117,6433.700195,6346,6408.759766,6407.112305,0
1/15/2016,6462.069824,6510.399902,6449.5,6449.5,6447.841797,106300
1/18/2016,6327.700195,6348.370117,6276.100098,6335.089844,6333.461426,0
1/19/2016,6348.029785,6376.25,6311.660156,6357.049805,6355.415527,0
1/20/2016,6348.620117,6374.5,6253.879883,6259.609863,6258.000488,0
1/21/2016,6212.410156,6213.879883,6084.279785,6084.279785,6082.71582,0
1/22/2016,6116.319824,6208.049805,6116.149902,6208.049805,6206.454102,283200
1/25/2016,6299.600098,6434.080078,6287.25,6434.080078,6432.42627,0
1/26/2016,6317.240234,6362.669922,6258.879883,6311.600098,6309.977539,0
1/27/2016,6344.060059,6507.220215,6344.060059,6507.220215,6505.547363,0
1/28/2016,6495.569824,6564.660156,6447.609863,6563.379883,6561.692383,0
1/29/2016,6590.069824,6687.620117,6589.290039,6687.620117,6685.900879,240000
2/1/2016,6705.52002,6736.870117,6650.970215,6701.359863,6699.637207,0
2/2/2016,6619.680176,6653.120117,6619.680176,6642.450195,6640.742676,0
2/3/2016,6604.290039,6604.290039,6521.200195,6521.47998,6519.803711,0
2/4/2016,6553.629883,6652.830078,6553.629883,6652.830078,6651.119629,0
2/5/2016,6664.180176,6769.080078,6664.180176,6765.129883,6763.390625,212000
2/9/2016,6723.200195,6723.200195,6637.430176,6637.430176,6635.723633,0
2/10/2016,6609.790039,6637.47998,6550.120117,6637.47998,6635.773438,0
2/11/2016,6633.279785,6674.700195,6610.890137,6663.430176,6661.717285,142787800
2/12/2016,6623.959961,6677.47998,6607.459961,6654.450195,6652.739746,143400
2/15/2016,6684.540039,6711.740234,6680.620117,6692.580078,6690.859375,0
2/16/2016,6718.049805,6777.430176,6718.049805,6743.950195,6742.216309,0
2/17/2016,6776.629883,6779.299805,6727.930176,6756.819824,6755.083008,0
2/18/2016,6781.470215,6848.870117,6778.930176,6848.870117,6847.109375,0
2/19/2016,6844.959961,6844.959961,6789.100098,6792.060059,6790.313965,178800
2/22/2016,6792.540039,6799.319824,6773.830078,6783.080078,6781.336426,0
2/23/2016,6795.72998,6829.120117,6795.72998,6819.339844,6817.586914,0
2/24/2016,6812.410156,6812.410156,6713.810059,6769.259766,6767.519531,99700
2/26/2016,6731.399902,6773.029785,6728.649902,6771.299805,6769.559082,116000
2/29/2016,6777.049805,6818.040039,6671.040039,6671.040039,6669.325195,0
3/1/2016,6670.75,6731.330078,6661.680176,6729.529785,6727.799805,0
3/2/2016,6781.430176,6882.450195,6781.430176,6882.450195,6880.680664,0
3/3/2016,6886.279785,6988.680176,6883.939941,6963.439941,6961.649902,0
3/4/2016,6973.899902,6987.220215,6899.069824,6899.069824,6897.296387,126300
3/7/2016,6949.200195,6955.910156,6871.830078,6892.689941,6890.917969,0
3/8/2016,6897.25,6915.509766,6840.049805,6915.509766,6913.731934,0
3/9/2016,6914.330078,6951.040039,6889.629883,6948.180176,6946.394043,0
3/10/2016,6938.109863,7052.25,6936.540039,7048.080078,7046.268066,0
3/11/2016,7002.060059,7119.859863,7002.060059,7098.640137,7096.81543,168200
3/14/2016,7161.089844,7204.609863,7112.890137,7112.890137,7111.061523,133500
3/15/2016,7140.649902,7207.930176,7140.22998,7148.259766,7146.422363,140700
3/16/2016,7146.759766,7156.279785,7065.390137,7065.390137,7063.57373,127300
3/17/2016,7114.310059,7210.899902,7110.27002,7210.899902,7209.046387,119000
3/18/2016,7229.72998,7318.490234,7227.140137,7306.740234,7304.861816,182500
3/21/2016,7346.759766,7412.330078,7346.759766,7376.410156,7374.513672,161100
3/22/2016,7372.660156,7383.299805,7295.669922,7342.029785,7340.142578,156600
3/23/2016,7307.47998,7360.049805,7262.689941,7360.049805,7358.157715,105400
3/28/2016,7355.589844,7359.22998,7303.72998,7334.52002,7332.634277,78400
3/29/2016,7323.930176,7339.080078,7264.689941,7274.399902,7272.529785,107700
3/30/2016,7299.439941,7362.600098,7293.629883,7299.22998,7297.353516,192800
3/31/2016,7329.629883,7357.959961,7229,7262.299805,7260.432617,140300
4/1/2016,7273.879883,7285.629883,7205.620117,7245.129883,7243.267578,82000
4/4/2016,7245.700195,7302.620117,7235.899902,7254.529785,7252.665039,74300
4/5/2016,7269.5,7269.830078,7215.939941,7219.22998,7217.374023,91400
4/6/2016,7223.080078,7223.080078,7171.129883,7180.549805,7178.704102,123500
4/7/2016,7204.359863,7239.220215,7199.959961,7232.970215,7231.11084,91000
4/8/2016,7217.379883,7247.200195,7189.089844,7247.200195,7245.336914,104300
4/11/2016,7252.009766,7291.430176,7252.009766,7291.430176,7289.555664,72800
4/12/2016,7295.120117,7306.560059,7276.52002,7306.560059,7304.681641,100800
4/13/2016,7324.02002,7343.290039,7318.370117,7341,7339.112793,180400
4/14/2016,7340.529785,7374.959961,7338.410156,7357.279785,7355.388184,176900
4/15/2016,7360.830078,7363.040039,7303.290039,7321.299805,7319.41748,75900
4/18/2016,7313.580078,7313.580078,7235.790039,7243.399902,7241.537598,78000
4/19/2016,7244.689941,7264.490234,7183.279785,7215.089844,7213.234863,107800
4/20/2016,7212.410156,7229.700195,7189.529785,7201.370117,7199.519043,105100
4/21/2016,7212.660156,7257.850098,7194.080078,7257.850098,7255.984375,118100
4/22/2016,7253.299805,7272.419922,7235.029785,7255.390137,7253.524902,107900
4/25/2016,7260.040039,7267.439941,7227.25,7250.129883,7248.266113,87500
4/26/2016,7245.629883,7249.859863,7202,7211.919922,7210.065918,100500
4/27/2016,7192.069824,7201,7137.779785,7180.529785,7178.684082,125200
4/28/2016,7199.97998,7220.660156,7158.629883,7162.560059,7160.71875,108100
4/29/2016,7162.490234,7162.490234,7122.759766,7159.290039,7157.449707,103100
5/2/2016,7106.350098,7124.259766,6980.180176,7053.879883,7052.066406,125800
5/3/2016,7064.459961,7098.47998,7046.569824,7046.569824,7044.758301,118600
5/4/2016,7049.640137,7081.859863,6982.319824,7081.859863,7080.039063,81400
5/5/2016,7007.629883,7011.279785,6986.859863,6999.75,6997.950684,105100
5/6/2016,6976.359863,7003.029785,6961.649902,6991.870117,6990.072754,133000
5/9/2016,null,null,null,null,null,null
5/10/2016,6966.350098,7174.879883,6941.419922,7174.879883,7173.035645,228000
5/11/2016,7227.549805,7423.52002,7227.549805,7396.52002,7394.618652,290800
5/12/2016,7399.790039,7399.790039,7310.100098,7325.040039,7323.156738,156600
5/13/2016,7368.930176,7517.950195,7352.029785,7436.790039,7434.878418,270000
5/16/2016,7382.430176,7527.109863,7382.430176,7511.740234,7509.809082,178900
5/17/2016,7525.609863,7568.819824,7513.399902,7524.839844,7522.905273,212100
5/18/2016,7531.580078,7542.830078,7487.680176,7534.299805,7532.362793,193200
5/19/2016,7539.25,7539.25,7427.330078,7427.330078,7425.420898,122500
5/20/2016,7390.910156,7395.600098,7295.279785,7299.029785,7297.15332,110700
5/23/2016,7320.649902,7351.069824,7306.689941,7306.689941,7304.811523,94300
5/24/2016,7309.029785,7363.959961,7304.560059,7356.720215,7354.829102,121300
5/25/2016,7396,7466.720215,7396,7463.950195,7462.03125,0
5/26/2016,7438.890137,7454.509766,7354.169922,7376.379883,7374.483398,113100
5/27/2016,7393.870117,7430.930176,7373.959961,7411.680176,7409.774902,152600
5/30/2016,7409.009766,7465.22998,7409.009766,7464.339844,7462.420898,116400
5/31/2016,7478.890137,7519.169922,7401.600098,7401.600098,7399.697266,206400
6/1/2016,7447.27002,7507.470215,7434.549805,7500.790039,7498.861816,126200
6/2/2016,7506.779785,7553.600098,7464.589844,7464.589844,7462.670898,138900
6/3/2016,7511.709961,7533.47998,7497.529785,7514.220215,7512.288574,129100
6/6/2016,7549.870117,7606.850098,7535.509766,7598.220215,7596.26709,0
6/7/2016,7645.350098,7744.540039,7634.379883,7710.540039,7708.557617,264400
6/8/2016,7724.259766,7792.339844,7722.790039,7722.790039,7720.804688,190000
6/9/2016,7725.549805,7725.549805,7536.649902,7536.649902,7534.712402,105800
6/10/2016,7567.740234,7616.939941,7509.939941,7509.939941,7508.009277,150800
6/13/2016,7510.310059,7554.399902,7407.220215,7554.399902,7552.458008,161000
6/14/2016,7516.680176,7516.680176,7414.370117,7460.120117,7458.202148,105900
6/15/2016,7455.109863,7521.600098,7451.560059,7501.649902,7499.721191,117700
6/16/2016,7516.080078,7576.819824,7513.419922,7564.470215,7562.525391,116700
6/17/2016,7607.950195,7656.330078,7607.950195,7622.069824,7620.110352,123500
6/20/2016,7632.100098,7678.080078,7624.080078,7665.330078,7663.359375,147600
6/21/2016,7701.899902,7781.169922,7700.689941,7767.22998,7765.233398,208500
6/22/2016,7767.439941,7777.600098,7756.370117,7756.370117,7754.375977,162000
6/23/2016,7761.379883,7763.049805,7711.560059,7729.779785,7727.79248,139400
6/24/2016,7771.75,7813.580078,7538.180176,7629.720215,7627.758789,216600
6/27/2016,7571.330078,7715.899902,7488.509766,7715.899902,7713.916504,152900
6/28/2016,7711.879883,7711.879883,7651.339844,7666.689941,7664.719238,93900
6/29/2016,7715.399902,7798.529785,7714.180176,7798.529785,7796.524902,139900
6/30/2016,7819.140137,7980.75,7768.439941,7796.25,7794.245605,298700
7/1/2016,7811.200195,7878.52002,7811.200195,7830.350098,7828.336914,137400
7/4/2016,7856.669922,7879.660156,7832.129883,7846.540039,7844.522949,118700
7/5/2016,7872.959961,7910.879883,7797.939941,7808.129883,7806.122559,194100
7/6/2016,null,null,null,null,null,null
7/7/2016,7816.259766,7818.669922,7748.870117,7753.459961,7751.466797,134100
7/8/2016,7752.620117,7774.390137,7752.02002,7771.52002,7769.521973,177800
7/11/2016,7830.5,7890.560059,7827.509766,7865.27002,7863.248047,194400
7/12/2016,7881.540039,7937.950195,7880.310059,7937.950195,7935.909668,232000
7/13/2016,7951.049805,8005.72998,7944.02002,7944.02002,7941.978027,305500
7/14/2016,7953.390137,7964.069824,7905.879883,7956.140137,7954.094727,141700
7/15/2016,7968.629883,8037.410156,7968.629883,8030.060059,8027.995605,180000
7/18/2016,8024.47998,8024.47998,7969.350098,7986.25,7984.196777,83500
7/19/2016,8001.120117,8036.009766,7999.069824,8036.009766,8033.943848,140400
7/20/2016,8034.759766,8051.970215,8023.279785,8051.970215,8049.900391,110000
7/21/2016,8050.259766,8102.299805,8023.310059,8102.299805,8100.216797,165100
7/22/2016,8103.450195,8118.439941,8025.350098,8025.350098,8023.287109,136200
7/25/2016,8065.540039,8114.339844,8038.109863,8049.129883,8047.060547,148100
7/26/2016,8061.959961,8092.959961,8024.540039,8024.540039,8022.477051,167100
7/27/2016,8046.069824,8100.47998,8044.919922,8100.47998,8098.397461,172200
7/28/2016,8107.22998,8107.22998,7977.290039,8024.97998,8022.916992,0
7/29/2016,8021.220215,8064.009766,7963.109863,7963.109863,7961.062988,127700
8/1/2016,8006.720215,8078.97998,8006.720215,8069.810059,8067.735352,95500
8/2/2016,8075.129883,8075.129883,8010.629883,8037.779785,8035.713379,135900
8/3/2016,8027.27002,8027.27002,7848.72998,7888.439941,7886.412109,141200
8/4/2016,7909.109863,7978.569824,7907.439941,7978.569824,7976.518555,107000
8/5/2016,7986.319824,7987.169922,7955.669922,7970.350098,7968.30127,77700
8/8/2016,7990.149902,7993.580078,7957.040039,7993.580078,7991.524902,125500
8/9/2016,8012.759766,8064.02002,8006.939941,8055.060059,8052.989258,187500
8/10/2016,8053.419922,8059.029785,8019.640137,8051.399902,8049.330078,159400
8/11/2016,8058.879883,8058.879883,7970.970215,7981.350098,7979.29834,209400
8/12/2016,8020.839844,8030.939941,7932.879883,7955.859863,7953.814453,180900
8/15/2016,7949.640137,7960.169922,7894.560059,7960.169922,7958.123535,155700
8/16/2016,7969.22998,7983.379883,7944.390137,7983.379883,7981.327637,165900
8/17/2016,7999.810059,8002.279785,7930.390137,7946.189941,7944.146973,188100
8/18/2016,7948.299805,7993.959961,7936.299805,7952.810059,7950.765625,124700
8/19/2016,7959.5,7964.859863,7916.669922,7930.75,7928.711426,167000
8/22/2016,7938.609863,7981.209961,7934.97998,7981.209961,7979.158203,107700
8/23/2016,7963.100098,7966.330078,7912.950195,7935.180176,7933.140137,117300
8/24/2016,7938.700195,7938.700195,7830.410156,7866.129883,7864.10791,162700
8/25/2016,7870.430176,7870.430176,7839.600098,7854.540039,7852.520996,141100
8/26/2016,7849.609863,7849.609863,7804.279785,7845.490234,7843.473145,195700
8/30/2016,7863.149902,7863.149902,7719.140137,7794.930176,7792.92627,236300
8/31/2016,7770.790039,7802.810059,7707.379883,7787.370117,7785.368164,223600
9/1/2016,7775.779785,7780.390137,7646.299805,7773.310059,7771.311523,224900
9/2/2016,7769.919922,7829.700195,7769.919922,7807.419922,7805.412598,122600
9/5/2016,7780.140137,7807.930176,7747.060059,7764.049805,7762.053711,94000
9/6/2016,7769.689941,7771.75,7697.410156,7719.180176,7717.195801,127900
9/7/2016,7723.140137,7723.140137,7597.319824,7619.100098,7617.141602,295200
9/8/2016,7588.779785,7667.620117,7536.069824,7667.069824,7665.098633,197000
9/9/2016,7678.75,7678.899902,7581.790039,7581.790039,7579.84082,113700
9/12/2016,null,null,null,null,null,null
9/13/2016,7569.990234,7571.009766,7527.759766,7550.27002,7548.329102,138400
9/14/2016,7526.299805,7546.009766,7493.640137,7546.009766,7544.069824,169800
9/15/2016,7537.140137,7708.419922,7510.620117,7708.419922,7706.438477,114100
9/16/2016,7683.669922,7683.669922,7549.319824,7553.759766,7551.817871,176200
9/19/2016,7570.640137,7576.839844,7519.810059,7575.839844,7573.89209,86300
9/20/2016,7590.189941,7671.720215,7590.189941,7671.720215,7669.748047,109000
9/21/2016,7686.259766,7686.259766,7632.25,7675.419922,7673.446777,123100
9/22/2016,7714.049805,7770.370117,7712.290039,7762.350098,7760.354492,133600
9/23/2016,7768.310059,7781.930176,7692.990234,7723.600098,7721.614746,115900
9/26/2016,7715.319824,7715.319824,7615.450195,7632.459961,7630.498047,91100
9/27/2016,7627,7627,7538,7557.339844,7555.396973,122100
9/28/2016,7559.299805,7603.810059,7554.939941,7586.959961,7585.009766,83800
9/29/2016,7611.040039,7714.859863,7605.419922,7714.859863,7712.876465,186600
9/30/2016,7709.77002,7709.77002,7629.72998,7629.72998,7627.768555,102200
10/3/2016,7643.339844,7677.72998,7643.339844,7677.72998,7675.756348,78200
10/4/2016,7670.220215,7719.240234,7666.399902,7719.240234,7717.255859,97300
10/5/2016,7706.660156,7706.660156,7607.080078,7639.790039,7637.826172,80000
10/6/2016,7635.75,7642.709961,7609.009766,7620.160156,7618.201172,86000
10/7/2016,7621.569824,7628.850098,7550.890137,7578.290039,7576.341797,147500
10/10/2016,7584.459961,7586.359863,7523.970215,7534.709961,7532.772949,51000
10/11/2016,7529.180176,7566.009766,7510.25,7520.819824,7518.88623,103700
10/12/2016,7494.649902,7495.490234,7393.509766,7429.819824,7427.909668,135600
10/13/2016,7381.580078,7393.859863,7312.180176,7312.180176,7310.300293,198900
10/14/2016,7321.709961,7403.810059,7321.709961,7389.299805,7387.400391,148000
10/17/2016,7378.759766,7426.560059,7358.209961,7358.209961,7356.318359,111600
10/18/2016,7361.939941,7571.149902,7357.149902,7571.149902,7569.203613,142900
10/19/2016,7578.959961,7721.569824,7576.350098,7721.569824,7719.584961,178400
10/20/2016,7705.459961,7720.029785,7656.990234,7713.319824,7711.336914,107200
10/21/2016,7714.180176,7714.180176,7645.399902,7650.220215,7648.253418,69900
10/24/2016,7593.359863,7614.580078,7571.439941,7609.310059,7607.354004,91300
10/25/2016,7599.529785,7624.77002,7580.220215,7580.220215,7578.271484,87200
10/26/2016,7542.359863,7546.870117,7478.549805,7494.410156,7492.483398,114400
10/27/2016,7496.049805,7497.120117,7424.629883,7445.140137,7443.226074,117800
10/28/2016,7442.919922,7447.609863,7317.720215,7404.799805,7402.895996,103000
11/2/2016,7371.680176,7374.569824,7237.339844,7252.399902,7250.535645,149500
11/3/2016,7230.370117,7252.549805,7129.100098,7160.910156,7159.069336,183100
11/4/2016,7174.399902,7227.370117,7160.609863,7227.370117,7225.512207,130800
11/7/2016,7201.899902,7232.180176,7164.899902,7197.189941,7195.339844,0
11/8/2016,7307.799805,7307.799805,7307.799805,7307.799805,7305.921387,0
11/9/2016,7325.410156,7329.240234,7038.189941,7119.040039,7117.209961,0
11/10/2016,7232.5,7254.27002,7172.649902,7181.870117,7180.023926,0
11/11/2016,7146.089844,7153.5,6971.580078,6975.089844,6973.296875,177800
11/14/2016,6939.310059,6945.259766,6865.939941,6871.47998,6869.713379,0
